,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
570,12:09:52:656,30309,1212343,3483,3443,0,3,78,37,0,0
571,12:09:56:139,30396,1215826,1066,3483,1,3,78,37,0,0
572,12:09:57:205,30422,1216892,2134,4549,1,3,81,37,0,0
573,12:09:59:339,30476,1219026,1083,2134,0,3,81,37,0,0
574,12:10:00:422,30503,1220109,4984,3217,0,3,81,40,0,0
575,12:10:05:406,30627,1225093,400,4984,1,1,81,40,0,0
576,12:10:05:806,30637,1225493,1410,5384,1,1,82,40,-18,0
577,12:10:07:216,30673,1226903,2433,6794,1,1,64,40,0,0
578,12:10:09:649,30733,1229336,1166,2433,0,3,64,40,0,0
579,12:10:10:815,30763,1230502,1161,3599,0,3,64,43,-21,0
580,12:10:11:976,30792,1231663,1450,4760,0,3,64,22,0,0
581,12:10:13:426,30828,1233113,1516,1450,1,4,64,22,0,0
582,12:10:14:942,30866,1234629,2250,2966,1,4,68,22,0,0
583,12:10:17:192,30922,1236879,1950,2250,0,5,68,22,0,0
584,12:10:19:142,30971,1238829,2351,4200,0,5,68,27,0,0
585,12:10:21:493,31030,1241180,2283,2351,1,6,68,27,0,0
586,12:10:23:776,31087,1243463,1817,4634,1,6,74,27,0,0
587,12:10:25:593,31132,1245280,2283,1817,0,6,74,27,0,0
588,12:10:27:876,31189,1247563,910,4100,0,6,74,33,-6,0
589,12:10:28:786,31212,1248473,1499,5010,0,6,74,27,0,0
590,12:10:30:285,31249,1249972,367,1499,1,1,74,27,0,0
591,12:10:30:652,31258,1250339,2299,1866,1,1,75,27,0,0
592,12:10:32:951,31316,1252638,1117,2299,0,3,75,27,0,0
593,12:10:34:068,31344,1253755,2734,3416,0,3,75,30,0,0
594,12:10:36:802,31412,1256489,1150,2734,1,3,75,30,0,0
595,12:10:37:952,31441,1257639,3165,3884,1,3,78,30,0,0
596,12:10:41:117,31520,1260804,1185,3165,0,3,78,30,0,0
597,12:10:42:302,31550,1261989,910,4350,0,3,78,33,-6,0
598,12:10:43:212,31572,1262899,1650,5260,0,3,78,27,0,0
599,12:10:44:862,31614,1264549,1467,1650,1,4,78,27,0,0
